FID,CH4,latitude,longitude,State
98990,2.08455516,40.48662968,-82.73358553,Ohio
98996,2.07045481,40.48796645,-82.73163714,Ohio
99002,2.06861431,40.48930425,-82.72970007,Ohio
99008,2.07498064,40.49065235,-82.72775257,Ohio
99014,2.09264108,40.49179811,-82.7260888,Ohio
99020,2.13141148,40.49313865,-82.72414235,Ohio
99026,2.13595377,40.49445483,-82.72214666,Ohio
99032,2.07258822,40.49584297,-82.71975374,Ohio
99038,2.0690359,40.49680428,-82.71790487,Ohio
99044,2.0643091,40.49793294,-82.71571682,Ohio
99050,2.06277296,40.49922203,-82.71321533,Ohio
99056,2.06750429,40.50018733,-82.71134152,Ohio
99062,2.07063396,40.50131654,-82.7091673,Ohio
99068,2.08230976,40.5024929,-82.70704914,Ohio
99074,2.07717867,40.503952,-82.70476116,Ohio
99080,2.08558032,40.50532969,-82.70285938,Ohio
99086,2.08446166,40.50636862,-82.70156301,Ohio
99092,2.08865603,40.50785141,-82.69977465,Ohio
99098,2.0977461,40.50933381,-82.69799906,Ohio
99104,2.08432165,40.51104188,-82.69595355,Ohio
99110,2.08999188,40.51232041,-82.69442433,Ohio
99116,2.08888262,40.51402293,-82.69238302,Ohio
99122,2.08721047,40.51550835,-82.69060201,Ohio
99128,2.09329211,40.51678372,-82.68908668,Ohio
99134,2.10261279,40.51846238,-82.68706672,Ohio
99140,2.11790622,40.51972585,-82.68556407,Ohio
99146,2.12814295,40.52120339,-82.68379699,Ohio
99152,2.15453941,40.52267138,-82.68203153,Ohio
99158,2.13208326,40.5241439,-82.68027018,Ohio
99164,2.13969637,40.52583001,-82.67824623,Ohio
99170,2.17091892,40.52731756,-82.67646612,Ohio
99176,2.31704716,40.52879921,-82.67468786,Ohio
99182,2.33259335,40.53007174,-82.67316281,Ohio
99188,2.25216924,40.53177602,-82.67111593,Ohio
99194,2.19467784,40.53326609,-82.66933702,Ohio
99200,2.20617519,40.53469046,-82.66762283,Ohio
99206,2.22115718,40.53624277,-82.66577781,Ohio
99212,2.24397915,40.53746248,-82.6644785,Ohio
99218,2.22767623,40.53897316,-82.66296101,Ohio
99224,2.214516,40.54058792,-82.66140933,Ohio
99230,2.23032361,40.54222992,-82.65992588,Ohio
99236,2.21163729,40.54386695,-82.65847221,Ohio
99242,2.1235007,40.54550135,-82.6570383,Ohio
99248,2.10177215,40.54713732,-82.65558105,Ohio
99254,2.08782578,40.54879818,-82.65411344,Ohio
99260,2.02998556,40.55046997,-82.652628,Ohio
99266,2.02629868,40.55214459,-82.6511479,Ohio
99272,2.04270466,40.55376799,-82.64958803,Ohio
99278,2.03365124,40.555316,-82.64791617,Ohio
99284,2.03285133,40.55657161,-82.64639395,Ohio
99290,2.03161651,40.557955,-82.64453446,Ohio
99296,2.03100345,40.55925685,-82.64255714,Ohio
99302,2.03227813,40.56064452,-82.64015976,Ohio
99308,2.02955346,40.56160075,-82.63828247,Ohio
99314,2.03906278,40.56263479,-82.63600827,Ohio
99320,2.02956058,40.56365542,-82.63371648,Ohio
99326,2.0347876,40.56452208,-82.63176373,Ohio
99332,2.03432553,40.56553856,-82.62947492,Ohio
99338,2.04288706,40.56655619,-82.62718433,Ohio
99344,2.03794558,40.5675771,-82.62489185,Ohio
99350,2.04483516,40.56858793,-82.62262731,Ohio
99356,2.04344758,40.56973014,-82.62006669,Ohio
99362,2.0469922,40.57072804,-82.61781453,Ohio
99368,2.04948951,40.57158973,-82.61586044,Ohio
99374,2.04165024,40.57261949,-82.61361067,Ohio
99380,2.03174777,40.57390983,-82.61113907,Ohio
99386,2.02840079,40.57496048,-82.60935169,Ohio
99392,2.02876593,40.5764716,-82.6070867,Ohio
99398,2.03438193,40.57768428,-82.60547665,Ohio
99404,2.03694672,40.57917495,-82.60370224,Ohio
99410,2.03196678,40.58073896,-82.60204984,Ohio
99416,2.03128454,40.58238303,-82.60052464,Ohio
99422,2.03469983,40.58408637,-82.59912543,Ohio
99428,2.02637606,40.58606529,-82.59759428,Ohio
99434,2.03211489,40.58755617,-82.5964448,Ohio
99440,2.04315552,40.5892941,-82.59509866,Ohio
99446,2.04395892,40.59101295,-82.59373751,Ohio
99452,2.04745591,40.59275163,-82.59239644,Ohio
99458,2.0781654,40.59448859,-82.59108088,Ohio
99464,2.07567037,40.59622105,-82.58976139,Ohio
99470,2.0721436,40.59795495,-82.58842988,Ohio
99476,2.07221732,40.59944386,-82.5872787,Ohio
99482,2.0714786,40.6014187,-82.58575736,Ohio
99488,2.0532727,40.60315227,-82.58441824,Ohio
99494,2.08228827,40.60463774,-82.58327354,Ohio
99500,2.07851172,40.60637118,-82.58193742,Ohio
99506,2.07180598,40.60834752,-82.58041629,Ohio
99512,2.07800864,40.60982429,-82.57927618,Ohio
99518,2.0831708,40.61179975,-82.57774504,Ohio
99524,2.0828247,40.6135173,-82.57642329,Ohio
99530,2.08211272,40.61496775,-82.57523899,Ohio
99536,2.07905785,40.61683333,-82.57351076,Ohio
99542,2.08221947,40.61816331,-82.57211038,Ohio
99548,2.08691118,40.61989833,-82.57014653,Ohio
99554,2.08762406,40.62142146,-82.56840417,Ohio
99560,2.08010616,40.62294997,-82.56666838,Ohio
99566,2.08460319,40.62425363,-82.56518451,Ohio
99572,2.08370695,40.6259935,-82.56319792,Ohio
99578,2.08234188,40.6272939,-82.56171082,Ohio
99584,2.07551046,40.62880272,-82.55998561,Ohio
99590,2.07661561,40.63055048,-82.55803491,Ohio
99596,2.07692927,40.63212857,-82.55639424,Ohio
99602,2.07731169,40.63402799,-82.55467247,Ohio
99608,2.07587603,40.6357586,-82.55331537,Ohio
99614,2.077857,40.63752477,-82.55211493,Ohio
99620,2.07757661,40.63906557,-82.5511906,Ohio
99626,2.07764022,40.6408929,-82.55019042,Ohio
99632,2.07747545,40.64302534,-82.54903952,Ohio
99638,2.07695527,40.64462776,-82.54817577,Ohio
99644,2.08182287,40.64649057,-82.54716897,Ohio
99650,2.08472783,40.64834589,-82.54616124,Ohio
99656,2.09858292,40.65045733,-82.54502807,Ohio
99662,2.09776743,40.65203516,-82.54417431,Ohio
99668,2.09687103,40.65415318,-82.54301846,Ohio
99674,2.10391188,40.65574408,-82.54215598,Ohio
99680,2.10428592,40.65787455,-82.54100293,Ohio
99686,2.09546189,40.65947385,-82.54013547,Ohio
99692,2.10478991,40.66161492,-82.53883194,Ohio
99698,2.09830513,40.66321802,-82.53810922,Ohio
99704,2.1078046,40.66558007,-82.53671097,Ohio
99710,2.11163324,40.66714033,-82.53576754,Ohio
99716,2.09749076,40.66895266,-82.5346872,Ohio
99722,2.08486359,40.67075882,-82.53359881,Ohio
99728,2.07999412,40.67232076,-82.53266038,Ohio
99734,2.0863331,40.67414104,-82.53155323,Ohio
99740,2.08716452,40.67623043,-82.53026949,Ohio
99746,2.08214003,40.67806322,-82.52917248,Ohio
99752,2.08242063,40.67989998,-82.52807849,Ohio
99758,2.08612301,40.68147103,-82.52710071,Ohio
99764,2.08773633,40.68350297,-82.52564981,Ohio
99770,2.08537366,40.68521687,-82.5242532,Ohio
99776,2.09553246,40.68685841,-82.52272866,Ohio
99782,2.08087224,40.68820542,-82.52130887,Ohio
99788,2.09032321,40.68969159,-82.51954094,Ohio
99794,2.08689961,40.69108845,-82.51767835,Ohio
99800,2.07642303,40.69240576,-82.5157087,Ohio
99806,2.07600258,40.69383222,-82.51335132,Ohio
99812,2.07748985,40.69506799,-82.51129179,Ohio
99818,2.07472703,40.69612128,-82.5095378,Ohio
99824,2.07973729,40.6973582,-82.50748511,Ohio
99830,2.08468786,40.69860446,-82.50541192,Ohio
99836,2.08639517,40.70003725,-82.5030419,Ohio
99842,2.07810163,40.70130536,-82.50095877,Ohio
99848,2.07449813,40.70261453,-82.49893295,Ohio
99854,2.0716423,40.70397871,-82.49699814,Ohio
99860,2.06986489,40.70539121,-82.49513011,Ohio
99866,2.07399385,40.70709075,-82.49308413,Ohio
99872,2.07748856,40.70841886,-82.49162983,Ohio
99878,2.08447016,40.71023468,-82.48979141,Ohio
99884,2.07348242,40.71164631,-82.48848328,Ohio
99890,2.06703345,40.71358325,-82.48684093,Ohio
99896,2.06312245,40.71504139,-82.48565767,Ohio
103908,2.06404056,40.71675105,-82.4842717,Ohio
103914,2.0651322,40.71846206,-82.48288244,Ohio
103920,2.07578736,40.72016829,-82.48149465,Ohio
103926,2.06627839,40.72187685,-82.4801034,Ohio
103932,2.06995073,40.72382766,-82.47851757,Ohio
103938,2.0727645,40.72551453,-82.47711338,Ohio
103944,2.08302096,40.72716492,-82.47560611,Ohio
103950,2.08167336,40.72874828,-82.47396264,Ohio
103956,2.08276894,40.73025908,-82.47220165,Ohio
103962,2.08811606,40.7318754,-82.47006608,Ohio
103968,2.09009663,40.7330123,-82.46835867,Ohio
103974,2.09268911,40.73425207,-82.46627827,Ohio
103980,2.09247592,40.73541365,-82.46412706,Ohio
103986,2.08861021,40.73655283,-82.46197534,Ohio
103992,2.07833076,40.73769053,-82.45983389,Ohio
103998,2.07510978,40.73887143,-82.45774075,Ohio
104004,2.06107343,40.74014918,-82.45573735,Ohio
104010,2.066942,40.74172476,-82.45355966,Ohio
104016,2.07160237,40.74298063,-82.45199099,Ohio
104022,2.07352547,40.74445842,-82.45018774,Ohio
104028,2.06404879,40.74591545,-82.44837169,Ohio
104034,2.06325783,40.74759568,-82.44632473,Ohio
104040,2.06395193,40.74887232,-82.44480516,Ohio
104046,2.07066759,40.75057012,-82.44274552,Ohio
104052,2.08015647,40.75204355,-82.44093632,Ohio
104058,2.06683497,40.75330846,-82.43940955,Ohio
104064,2.06595976,40.75498586,-82.43735645,Ohio
104070,2.07289372,40.7562514,-82.43580632,Ohio
104076,2.07000795,40.75793847,-82.43374704,Ohio
104082,2.06382852,40.75920732,-82.43221136,Ohio
104088,2.06559142,40.76072886,-82.43046936,Ohio
104094,2.0671653,40.76253275,-82.42855981,Ohio
104100,2.07081592,40.76415573,-82.42696966,Ohio
104106,2.08008132,40.76605137,-82.42524839,Ohio
104112,2.09099718,40.76749847,-82.42404291,Ohio
104118,2.09974278,40.76947942,-82.4225065,Ohio
104124,2.10815341,40.77121527,-82.42117287,Ohio
104130,2.11326144,40.77269435,-82.42003456,Ohio
104136,2.11700506,40.77441672,-82.41871668,Ohio
104142,2.09888791,40.77638435,-82.41720207,Ohio
104148,2.08832271,40.77811461,-82.41586684,Ohio
104154,2.0779167,40.77960662,-82.41472475,Ohio
104160,2.07056369,40.78158906,-82.41319674,Ohio
104166,2.07076138,40.78331775,-82.41186687,Ohio
104172,2.07273617,40.78505781,-82.4105367,Ohio
104178,2.07248187,40.78678454,-82.40920443,Ohio
104184,2.07432251,40.78846272,-82.40778953,Ohio
104190,2.07279143,40.79007295,-82.40624299,Ohio
104196,2.07256932,40.79161325,-82.40457165,Ohio
104202,2.06990563,40.7932863,-82.40249548,Ohio
104208,2.0627424,40.79465559,-82.40056688,Ohio
104214,2.05851897,40.79593607,-82.39852854,Ohio
104220,2.05898562,40.79711385,-82.39639591,Ohio
104226,2.05140558,40.79805711,-82.39451511,Ohio
104232,2.05241327,40.79914173,-82.39230808,Ohio
104238,2.05196947,40.80022329,-82.39009833,Ohio
104244,2.05756869,40.80132196,-82.38787537,Ohio
104250,2.06019471,40.80256629,-82.3853433,Ohio
104256,2.06398634,40.80365302,-82.38312896,Ohio
104262,2.05727003,40.80474868,-82.38090328,Ohio
104268,2.06068949,40.80584329,-82.37868107,Ohio
104274,2.05947113,40.80703255,-82.37609752,Ohio
104280,2.06273012,40.80786348,-82.37409545,Ohio
104286,2.06218708,40.80877769,-82.37174108,Ohio
104292,2.05276665,40.80982805,-82.36904996,Ohio
104298,2.05627732,40.81062071,-82.36703267,Ohio
104304,2.05095337,40.81153956,-82.3646725,Ohio
104310,2.0515511,40.81246153,-82.36230596,Ohio
104316,2.05396863,40.81350628,-82.35958655,Ohio
104322,2.05619667,40.81440269,-82.35721395,Ohio
104328,2.05712338,40.815188,-82.3551917,Ohio
104334,2.05280982,40.81624125,-82.35249729,Ohio
104340,2.05362228,40.81716023,-82.35013722,Ohio
104346,2.05584312,40.81808332,-82.34778519,Ohio
104352,2.05844789,40.81900041,-82.34509893,Ohio
104358,2.06402868,40.81991965,-82.34307417,Ohio
104364,2.0726886,40.82084536,-82.34070986,Ohio
104370,2.07973685,40.82190147,-82.33800349,Ohio
104376,2.08580983,40.82269056,-82.33598121,Ohio
104382,2.09243141,40.82373797,-82.33331064,Ohio
104388,2.09278865,40.82451974,-82.33129822,Ohio
104394,2.08778275,40.82556957,-82.32859901,Ohio
104400,2.0848917,40.82636074,-82.32658802,Ohio
104406,2.07502681,40.82741281,-82.32391261,Ohio
104412,2.07340636,40.82831851,-82.32156947,Ohio
104418,2.07361609,40.82910504,-82.31957083,Ohio
104424,2.08688238,40.83026608,-82.31654365,Ohio
104430,2.08957953,40.83101364,-82.31451794,Ohio
104436,2.0978219,40.83195604,-82.31179133,Ohio
104442,2.10829988,40.83254568,-82.31008231,Ohio
104448,2.12338312,40.83362088,-82.30697809,Ohio
104454,2.13073226,40.83446237,-82.30455761,Ohio
104460,2.13913536,40.83530098,-82.30213036,Ohio
104466,2.14388062,40.83613531,-82.29970636,Ohio
104472,2.13722878,40.83685354,-82.29763799,Ohio
104478,2.12634136,40.83769473,-82.2952302,Ohio
104484,2.11699516,40.83851937,-82.29282104,Ohio
104490,2.11138867,40.83946757,-82.2900826,Ohio
104496,2.11027492,40.84028753,-82.2876714,Ohio
104502,2.11790293,40.84112018,-82.28526058,Ohio
104508,2.12439035,40.84207288,-82.28251374,Ohio
104514,2.12608255,40.84290403,-82.2801266,Ohio
104520,2.12064281,40.8436356,-82.27807401,Ohio
104526,2.11740601,40.84457305,-82.27572681,Ohio
104532,2.14214884,40.84577277,-82.27315441,Ohio
104538,2.11782693,40.84691955,-82.27100369,Ohio
104544,2.07178862,40.84816303,-82.26895472,Ohio
104550,2.07856822,40.84970335,-82.26671614,Ohio
104556,2.08226034,40.85093489,-82.26513156,Ohio
104562,2.07078822,40.85240936,-82.26334249,Ohio
104568,2.07645716,40.85388603,-82.26154199,Ohio
104574,2.08126345,40.85557565,-82.25950186,Ohio
104580,2.09276065,40.85715237,-82.25760177,Ohio
104586,2.09776864,40.85831918,-82.25615808,Ohio
104592,2.08538678,40.85979351,-82.2543638,Ohio
104598,2.06885916,40.86121878,-82.25251699,Ohio
104604,2.06276627,40.86257717,-82.25057054,Ohio
104610,2.07938578,40.86401601,-82.24822734,Ohio
104616,2.08217965,40.86517415,-82.24606154,Ohio
104622,2.07998518,40.8663747,-82.24347499,Ohio
104628,2.07862348,40.86718588,-82.24147712,Ohio
104634,2.08175918,40.86825637,-82.2383781,Ohio
104640,2.07283679,40.86886706,-82.23626,Ohio
104646,2.06128033,40.8696573,-82.23342364,Ohio
104652,2.05929691,40.87024204,-82.231302,Ohio
104658,2.05944547,40.87093312,-82.22883735,Ohio
104664,2.05774191,40.87171785,-82.22600768,Ohio
104670,2.0570135,40.87231338,-82.22387672,Ohio
104676,2.06277649,40.87310347,-82.22102579,Ohio
104682,2.07014057,40.8737977,-82.21852981,Ohio
104688,2.07590735,40.87448877,-82.21603239,Ohio
104694,2.09282753,40.87517345,-82.21355444,Ohio
104700,2.096115,40.87588396,-82.21109801,Ohio
104706,2.07796123,40.87679734,-82.20830939,Ohio
104712,2.06123941,40.87758248,-82.20628318,Ohio
104718,2.05811322,40.87874879,-82.20367423,Ohio
104724,2.05879692,40.87987747,-82.20145984,Ohio
104730,2.06099241,40.88093217,-82.19965636,Ohio
104736,2.06987925,40.88223724,-82.19763793,Ohio
104742,2.09435,40.88382548,-82.19544145,Ohio
104748,2.12269153,40.88502395,-82.19381678,Ohio
104754,2.13389383,40.88663017,-82.19164655,Ohio
104760,2.12090381,40.88803846,-82.18975208,Ohio
104766,2.07849173,40.88944987,-82.18786108,Ohio
104772,2.06722672,40.89065572,-82.18622966,Ohio
104778,2.06409782,40.89226544,-82.18406104,Ohio
104784,2.06132759,40.89349187,-82.182441,Ohio
104790,2.05806467,40.89509278,-82.18026742,Ohio
104796,2.05134058,40.89649713,-82.17837483,Ohio
104802,2.04718293,40.89788539,-82.17644473,Ohio
104808,2.05912636,40.89937024,-82.17412335,Ohio
104814,2.08446604,40.90040396,-82.17230222,Ohio
104820,2.07824346,40.90166337,-82.16977824,Ohio
104826,2.16797668,40.90251956,-82.16783087,Ohio
104832,2.18037658,40.90353792,-82.16511652,Ohio
104838,2.08268483,40.90421563,-82.16304703,Ohio
104844,2.07015863,40.90495023,-82.1606209,Ohio
104850,2.06756352,40.90569485,-82.15820492,Ohio
104856,2.09832324,40.9065427,-82.1554241,Ohio
104862,2.0807385,40.90729436,-82.15296067,Ohio
104868,2.11582332,40.90804637,-82.15050038,Ohio
104874,2.08569941,40.90894479,-82.14769367,Ohio
104880,2.07472223,40.909707,-82.14562554,Ohio
104886,2.07351943,40.9108486,-82.14295641,Ohio
104892,2.0748805,40.91195876,-82.14071041,Ohio
109375,2.07980036,40.91331378,-82.13830881,Ohio
109381,2.07885471,40.9145826,-82.13630653,Ohio
109387,2.0787594,40.915534,-82.13493371,Ohio
109393,2.07308749,40.91719847,-82.13285871,Ohio
109399,2.07068738,40.91873379,-82.13116137,Ohio
109405,2.07195501,40.92033489,-82.12956848,Ohio
109411,2.07009288,40.92193793,-82.12800635,Ohio
109417,2.06956444,40.92355255,-82.12644178,Ohio
109423,2.06795734,40.92540842,-82.12464868,Ohio
109429,2.06962234,40.92699744,-82.12302449,Ohio
109435,2.0664309,40.92872225,-82.12104454,Ohio
109441,2.05923092,40.92994732,-82.11946121,Ohio
109447,2.06961022,40.93147044,-82.11723105,Ohio
109453,2.07030977,40.93255804,-82.11547015,Ohio
109459,2.05831128,40.9338915,-82.11297654,Ohio
109465,2.0557661,40.93494397,-82.11072577,Ohio
109471,2.05288945,40.93593395,-82.10842028,Ohio
109477,2.04908231,40.93679414,-82.10644994,Ohio
109483,2.05341669,40.93794074,-82.10382089,Ohio
109489,2.05510012,40.9387967,-82.1018436,Ohio
109495,2.05444434,40.94008726,-82.09887715,Ohio
109501,2.06792123,40.94095083,-82.09691742,Ohio
109507,2.07370603,40.94209168,-82.09428434,Ohio
109513,2.07270214,40.94295198,-82.09231311,Ohio
109519,2.073575,40.94395208,-82.09001736,Ohio
109525,2.07036649,40.94509445,-82.0873783,Ohio
109531,2.06688972,40.94623871,-82.08475361,Ohio
109537,2.06595957,40.94722179,-82.08245594,Ohio
109543,2.0635209,40.94808117,-82.08047758,Ohio
109549,2.06280603,40.94926132,-82.07786957,Ohio
109555,2.06599408,40.95023108,-82.07597585,Ohio
109561,2.06871692,40.95162305,-82.07357355,Ohio
109567,2.07026823,40.95275095,-82.0718588,Ohio
109573,2.06785182,40.95414339,-82.06995636,Ohio
109579,2.0605144,40.95583695,-82.06790454,Ohio
109585,2.06133334,40.95734656,-82.06614937,Ohio
109591,2.06070161,40.95906408,-82.06414841,Ohio
109597,2.06737746,40.96056991,-82.06239127,Ohio
109603,2.05880941,40.96207681,-82.06063914,Ohio
109609,2.06142296,40.96337224,-82.05913608,Ohio
109615,2.06362962,40.96510237,-82.05712587,Ohio
109621,2.05479683,40.96683585,-82.055114,Ohio
109627,2.05908546,40.96813214,-82.05361419,Ohio
109633,2.06352182,40.96986377,-82.05163055,Ohio
109639,2.06567568,40.97143994,-82.04997902,Ohio
109645,2.06513485,40.97284412,-82.04865594,Ohio
109651,2.06476823,40.97450542,-82.04716568,Ohio
109657,2.06297773,40.97616294,-82.04568001,Ohio
109663,2.05770821,40.9780586,-82.04399054,Ohio
109669,2.05906557,40.9797239,-82.04250776,Ohio
109675,2.05995645,40.98138674,-82.04102196,Ohio
109681,2.06703798,40.98303298,-82.03955308,Ohio
109687,2.056817,40.9846601,-82.03804824,Ohio
109693,2.05558881,40.98622772,-82.03639101,Ohio
109699,2.05274434,40.98772088,-82.03460361,Ohio
109705,2.05399104,40.98912843,-82.0326882,Ohio
109711,2.06390643,40.99062134,-82.03035324,Ohio
109717,2.10248134,40.99196873,-82.02790462,Ohio
109723,2.07780425,40.99288607,-82.02599952,Ohio
109729,2.07755617,40.99384856,-82.02369524,Ohio
109735,2.098675,40.99470525,-82.02131214,Ohio
109741,2.08796442,40.99545431,-82.01885036,Ohio
109747,2.09274853,40.99607045,-82.01633814,Ohio
109753,2.15795131,40.99657617,-82.013783,Ohio
109759,2.15097691,40.99695482,-82.01117128,Ohio
109765,2.11985016,40.99723219,-82.00815621,Ohio
109771,2.10215976,40.99733219,-82.00551249,Ohio
109777,2.10597872,40.99740778,-82.00285833,Ohio
109783,2.1095307,40.99748568,-82.00020044,Ohio
109789,2.11864032,40.99755948,-81.99755482,Ohio
109795,2.20013247,40.99764393,-81.99490574,Ohio
109801,2.14818672,40.99773848,-81.99186373,Ohio
109807,2.14107325,40.99781154,-81.98920404,Ohio
109813,2.16739478,40.99789982,-81.98616443,Ohio
109819,2.17032297,40.99798318,-81.98351065,Ohio
109825,2.16718037,40.99811893,-81.98125417,Ohio
109831,2.15680205,40.99843112,-81.97827747,Ohio
109837,2.15394546,40.998833,-81.97570289,Ohio
109843,2.15131838,40.99935415,-81.97313953,Ohio
109849,2.15821944,40.99989564,-81.97096665,Ohio
109855,2.15445583,41.00075331,-81.96812747,Ohio
109861,2.14704542,41.00174774,-81.96538308,Ohio
109867,2.14289023,41.002642,-81.96302022,Ohio
109873,2.13433077,41.003551,-81.96065774,Ohio
109879,2.1331301,41.00445701,-81.95830506,Ohio
109885,2.13120614,41.00537479,-81.95596284,Ohio
113193,2.12070017,41.00628007,-81.95359342,Ohio
113199,2.10771967,41.00719493,-81.95121793,Ohio
113205,2.10164028,41.00825611,-81.94850161,Ohio
113211,2.09496676,41.00904616,-81.94646914,Ohio
113217,2.09872811,41.01008255,-81.94377384,Ohio
113223,2.10100116,41.01099529,-81.94142312,Ohio
113229,2.10441101,41.01177941,-81.93940096,Ohio
113235,2.11143181,41.01281816,-81.93671807,Ohio
113241,2.10359645,41.01372781,-81.93437846,Ohio
113247,2.09609161,41.01463411,-81.93201756,Ohio
113253,2.09763102,41.01555204,-81.92965668,Ohio
113259,2.10518494,41.0164715,-81.92728336,Ohio
113265,2.13656822,41.01751722,-81.92457524,Ohio
113271,2.14055905,41.01856057,-81.92186929,Ohio
113277,2.14263247,41.01934241,-81.9198336,Ohio
113283,2.15130459,41.02026682,-81.91745962,Ohio
113289,2.15633719,41.02118052,-81.91510063,Ohio
113295,2.14462568,41.02208723,-81.91275345,Ohio
113301,2.14565008,41.02308036,-81.91015794,Ohio
113307,2.14704756,41.02393999,-81.90800515,Ohio
113313,2.06046733,41.02462473,-81.52128345,Ohio
113319,2.04627883,41.02464298,-81.51903107,Ohio
113325,2.03657253,41.02466094,-81.51669047,Ohio
113331,2.06745999,41.0246893,-81.52317448,Ohio
113337,2.06665632,41.02475299,-81.5239279,Ohio
113343,2.03007663,41.02484673,-81.51173547,Ohio
113349,2.02830173,41.02494189,-81.51040717,Ohio
113355,2.02843103,41.02507746,-81.50890004,Ohio
113361,2.20124163,41.02516758,-81.90508532,Ohio
113367,2.05093241,41.02532625,-81.52799089,Ohio
113373,2.04394873,41.02554046,-81.52948097,Ohio
113379,2.04260865,41.02573628,-81.53099573,Ohio
113385,2.04187164,41.02594222,-81.53254697,Ohio
113391,2.19841278,41.02612692,-81.90315059,Ohio
113397,2.02874744,41.02629958,-81.50583065,Ohio
113403,2.02924481,41.02656735,-81.50560083,Ohio
113409,2.19570291,41.02673901,-81.9022227,Ohio
113415,2.05002074,41.02697447,-81.54032721,Ohio
